"","X","State","Date","BinaryPiracyIncident","TotalViolentIncidents","TotalCasualties","CoastalCasualties","InlandCasualties","CoastalIncidents","InlandIncidents","GDPpc","Population","Unemployment","FishStocks","Military","Trade","CoastlineLength","Ports","ChokepointDistance1","ChokepointDistance2","Chokepoints","MajorShippingLane","OngoingCivilWar","StateFragility","StateReach","CountPiracyIncidents","Monsoon","Year"
"1",551,"Bangladesh","Feb 1995",0,0,0,0,0,0,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,0,"1995"
"2",552,"Bangladesh","Mar 1995",0,1,1,1,0,1,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,0,"1995"
"3",553,"Bangladesh","Apr 1995",0,1,1,1,0,1,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,0,"1995"
"4",554,"Bangladesh","May 1995",0,0,0,0,0,0,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,0,"1995"
"5",555,"Bangladesh","Jun 1995",0,0,0,0,0,0,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,1,"1995"
"6",556,"Bangladesh","Jul 1995",0,3,5,5,0,3,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,1,"1995"
"7",557,"Bangladesh","Aug 1995",1,0,0,0,0,0,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,1,1,"1995"
"8",558,"Bangladesh","Sep 1995",0,2,1,1,0,2,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,1,"1995"
"9",559,"Bangladesh","Oct 1995",0,2,3,3,0,2,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,1,"1995"
"10",560,"Bangladesh","Nov 1995",1,3,2,2,0,3,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,1,0,"1995"
"11",561,"Bangladesh","Dec 1995",0,0,0,0,0,0,0,329.4240846,115169930,2.457999945,676392.1274,3.637403468,28.20949608,580,2,1455,1394,2,0,0,20,1.24225143821,0,0,"1995"
"12",562,"Bangladesh","Jan 1996",1,1,1,1,0,1,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,1,0,"1996"
"13",563,"Bangladesh","Feb 1996",0,0,0,0,0,0,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,0,0,"1996"
"14",564,"Bangladesh","Mar 1996",1,6,5,5,0,6,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,1,0,"1996"
"15",565,"Bangladesh","Apr 1996",0,4,2,2,0,4,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,0,0,"1996"
"16",566,"Bangladesh","May 1996",1,0,0,0,0,0,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,1,0,"1996"
"17",567,"Bangladesh","Jun 1996",0,2,1,1,0,2,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,0,1,"1996"
"18",568,"Bangladesh","Jul 1996",0,3,3,3,0,3,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,0,1,"1996"
"19",569,"Bangladesh","Aug 1996",0,2,1,1,0,2,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,0,1,"1996"
"20",570,"Bangladesh","Sep 1996",1,1,3,3,0,1,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,1,1,"1996"
"21",571,"Bangladesh","Oct 1996",0,2,31,31,0,2,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,0,1,"1996"
"22",572,"Bangladesh","Nov 1996",0,1,0,0,0,1,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,0,0,"1996"
"23",573,"Bangladesh","Dec 1996",1,1,0,0,0,1,0,394.7174751,117649932,2.50999999,697908.3634,1.114480186,26.07608772,580,2,1455,1394,2,0,0,20,1.24225143821,1,0,"1996"
"24",574,"Bangladesh","Jan 1997",0,1,0,0,0,1,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,0,0,"1997"
"25",575,"Bangladesh","Feb 1997",0,1,1,1,0,1,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,0,0,"1997"
"26",576,"Bangladesh","Mar 1997",1,2,4,4,0,2,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,1,0,"1997"
"27",577,"Bangladesh","Apr 1997",1,2,2,2,0,2,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,1,0,"1997"
"28",578,"Bangladesh","May 1997",0,0,0,0,0,0,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,0,0,"1997"
"29",579,"Bangladesh","Jun 1997",0,1,0,0,0,1,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,0,1,"1997"
"30",580,"Bangladesh","Jul 1997",1,0,0,0,0,0,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,4,1,"1997"
"31",581,"Bangladesh","Aug 1997",0,0,0,0,0,0,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,0,1,"1997"
"32",582,"Bangladesh","Sep 1997",0,0,0,0,0,0,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,0,1,"1997"
"33",583,"Bangladesh","Oct 1997",0,1,1,1,0,1,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,0,1,"1997"
"34",584,"Bangladesh","Nov 1997",0,1,0,0,0,1,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,0,0,"1997"
"35",585,"Bangladesh","Dec 1997",1,2,6,6,0,2,0,401.4986908,120160564,2.680999994,714458.0677,2.865123829,26.32551339,580,2,1455,1394,2,0,0,18,1.24225143821,1,0,"1997"
"36",586,"Bangladesh","Jan 1998",0,1,2,2,0,1,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,0,0,"1998"
"37",587,"Bangladesh","Feb 1998",1,0,0,0,0,0,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,2,0,"1998"
"38",588,"Bangladesh","Mar 1998",1,0,0,0,0,0,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,1,0,"1998"
"39",589,"Bangladesh","Apr 1998",1,0,0,0,0,0,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,1,0,"1998"
"40",590,"Bangladesh","May 1998",0,4,4,4,0,4,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,0,0,"1998"
"41",591,"Bangladesh","Jun 1998",1,1,2,2,0,1,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,2,1,"1998"
"42",592,"Bangladesh","Jul 1998",1,1,5,5,0,1,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,1,1,"1998"
"43",593,"Bangladesh","Aug 1998",1,0,0,0,0,0,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,1,1,"1998"
"44",594,"Bangladesh","Sep 1998",1,0,0,0,0,0,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,1,1,"1998"
"45",595,"Bangladesh","Oct 1998",0,0,0,0,0,0,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,0,1,"1998"
"46",596,"Bangladesh","Nov 1998",0,2,5,5,0,2,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,0,0,"1998"
"47",597,"Bangladesh","Dec 1998",0,2,4,4,0,2,0,407.4291862,122682815,2.862999916,726624.8262,NA,27.8800634,580,2,1455,1394,2,0,0,17,1.24225143821,0,0,"1998"
"48",598,"Bangladesh","Jan 1999",1,1,1,1,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,1,0,"1999"
"49",599,"Bangladesh","Feb 1999",0,3,2,2,0,3,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,0,0,"1999"
"50",600,"Bangladesh","Mar 1999",1,6,3,3,0,6,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,1,0,"1999"
"51",601,"Bangladesh","Apr 1999",0,0,0,0,0,0,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,0,0,"1999"
"52",602,"Bangladesh","May 1999",1,1,0,0,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,2,0,"1999"
"53",603,"Bangladesh","Jun 1999",1,1,1,1,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,1,1,"1999"
"54",604,"Bangladesh","Jul 1999",1,1,1,1,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,2,1,"1999"
"55",605,"Bangladesh","Aug 1999",0,1,2,2,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,0,1,"1999"
"56",606,"Bangladesh","Sep 1999",1,1,0,0,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,4,1,"1999"
"57",607,"Bangladesh","Oct 1999",1,1,1,1,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,6,1,"1999"
"58",608,"Bangladesh","Nov 1999",1,1,1,1,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,2,0,"1999"
"59",609,"Bangladesh","Dec 1999",1,1,1,1,0,1,0,409.5431969,125189651,3.085000038,730411.7753,0.950246295,28.38794056,580,2,1455,1394,2,0,0,17,1.24225143821,10,0,"1999"
"60",610,"Bangladesh","Jan 2000",1,1,2,2,0,1,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,3,0,"2000"
"61",611,"Bangladesh","Feb 2000",1,0,0,0,0,0,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,2,0,"2000"
"62",612,"Bangladesh","Mar 2000",0,0,0,0,0,0,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,0,0,"2000"
"63",613,"Bangladesh","Apr 2000",1,0,0,0,0,0,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,1,0,"2000"
"64",614,"Bangladesh","May 2000",1,0,0,0,0,0,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,6,0,"2000"
"65",615,"Bangladesh","Jun 2000",1,0,0,0,0,0,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,7,1,"2000"
"66",616,"Bangladesh","Jul 2000",1,1,0,0,0,1,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,6,1,"2000"
"67",617,"Bangladesh","Aug 2000",1,3,16,16,0,3,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,6,1,"2000"
"68",618,"Bangladesh","Sep 2000",1,2,54,54,0,2,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,3,1,"2000"
"69",619,"Bangladesh","Oct 2000",1,1,24,24,0,1,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,10,1,"2000"
"70",620,"Bangladesh","Nov 2000",1,0,0,0,0,0,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,12,0,"2000"
"71",621,"Bangladesh","Dec 2000",1,1,11,11,0,1,0,418.0689683,127657854,3.269999981,754175.968,NA,29.32171436,580,2,1455,1394,2,0,0,17,1.24225143821,1,0,"2000"
"72",622,"Bangladesh","Jan 2001",1,0,0,0,0,0,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,6,0,"2001"
"73",623,"Bangladesh","Feb 2001",1,0,0,0,0,0,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,1,0,"2001"
"74",624,"Bangladesh","Mar 2001",1,3,8,8,0,3,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,3,0,"2001"
"75",625,"Bangladesh","Apr 2001",1,0,0,0,0,0,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,2,0,"2001"
"76",626,"Bangladesh","May 2001",1,2,2,2,0,2,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,2,0,"2001"
"77",627,"Bangladesh","Jun 2001",1,0,0,0,0,0,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,4,1,"2001"
"78",628,"Bangladesh","Jul 2001",1,0,0,0,0,0,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,2,1,"2001"
"79",629,"Bangladesh","Aug 2001",1,6,22,22,0,6,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,1,1,"2001"
"80",630,"Bangladesh","Sep 2001",0,3,6,6,0,3,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,0,1,"2001"
"81",631,"Bangladesh","Oct 2001",1,12,21,21,0,12,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,2,1,"2001"
"82",632,"Bangladesh","Nov 2001",1,1,3,3,0,1,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,2,0,"2001"
"83",633,"Bangladesh","Dec 2001",1,0,0,0,0,0,0,415.0344266,130088702,3.585999966,805021.3527,1.46243423,32.09801707,580,2,1455,1394,2,0,0,15,1.24225143821,3,0,"2001"
"84",634,"Bangladesh","Jan 2002",1,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,1,0,"2002"
"85",635,"Bangladesh","Feb 2002",0,2,1,1,0,2,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,0,0,"2002"
"86",636,"Bangladesh","Mar 2002",1,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,3,0,"2002"
"87",637,"Bangladesh","Apr 2002",1,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,2,0,"2002"
"88",638,"Bangladesh","May 2002",0,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,0,0,"2002"
"89",639,"Bangladesh","Jun 2002",1,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,5,1,"2002"
"90",640,"Bangladesh","Jul 2002",1,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,6,1,"2002"
"91",641,"Bangladesh","Aug 2002",1,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,6,1,"2002"
"92",642,"Bangladesh","Sep 2002",1,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,4,1,"2002"
"93",643,"Bangladesh","Oct 2002",1,2,5,5,0,2,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,2,1,"2002"
"94",644,"Bangladesh","Nov 2002",1,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,3,0,"2002"
"95",645,"Bangladesh","Dec 2002",0,0,0,0,0,0,0,413.0802546,132478086,3.963999987,847248.9058,1.254991803,28.96738072,580,2,1455,1394,2,0,0,14,1.24225143821,0,0,"2002"
"96",646,"Bangladesh","Jan 2003",1,0,0,0,0,0,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,3,0,"2003"
"97",647,"Bangladesh","Feb 2003",1,1,1,1,0,1,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,2,0,"2003"
"98",648,"Bangladesh","Mar 2003",1,1,1,1,0,1,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,4,0,"2003"
"99",649,"Bangladesh","Apr 2003",1,0,0,0,0,0,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,1,0,"2003"
"100",650,"Bangladesh","May 2003",1,4,3,3,0,4,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,7,0,"2003"
"101",651,"Bangladesh","Jun 2003",1,1,1,1,0,1,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,5,1,"2003"
"102",652,"Bangladesh","Jul 2003",1,0,0,0,0,0,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,10,1,"2003"
"103",653,"Bangladesh","Aug 2003",1,1,2,2,0,1,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,3,1,"2003"
"104",654,"Bangladesh","Sep 2003",1,1,0,0,0,1,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,1,1,"2003"
"105",655,"Bangladesh","Oct 2003",1,1,0,0,0,1,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,10,1,"2003"
"106",656,"Bangladesh","Nov 2003",1,0,0,0,0,0,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,9,0,"2003"
"107",657,"Bangladesh","Dec 2003",1,4,0,0,0,4,0,446.3106592,134791603,4.320000172,862328.3037,2.550194847,27.6578849,580,2,1455,1394,2,0,0,14,1.24225143821,2,0,"2003"
"108",658,"Bangladesh","Jan 2004",1,1,0,0,0,1,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,6,0,"2004"
"109",659,"Bangladesh","Feb 2004",1,3,3,3,0,3,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,2,0,"2004"
"110",660,"Bangladesh","Mar 2004",1,1,1,1,0,1,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,2,0,"2004"
"111",661,"Bangladesh","Apr 2004",1,6,18,18,0,6,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,1,0,"2004"
"112",662,"Bangladesh","May 2004",0,3,3,3,0,3,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,0,0,"2004"
"113",663,"Bangladesh","Jun 2004",0,2,4,4,0,2,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,0,1,"2004"
"114",664,"Bangladesh","Jul 2004",1,2,1,1,0,2,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,4,1,"2004"
"115",665,"Bangladesh","Aug 2004",1,0,0,0,0,0,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,3,1,"2004"
"116",666,"Bangladesh","Sep 2004",1,2,3,3,0,2,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,4,1,"2004"
"117",667,"Bangladesh","Oct 2004",1,1,1,1,0,1,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,3,1,"2004"
"118",668,"Bangladesh","Nov 2004",1,4,5,5,0,4,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,6,0,"2004"
"119",669,"Bangladesh","Dec 2004",1,6,4,4,0,6,0,475.2919198,136986432,4.293000221,889229.8787,NA,26.85823415,580,2,1455,1394,2,0,0,14,1.24225143821,3,0,"2004"
"120",670,"Bangladesh","Jan 2005",1,7,8,8,0,7,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,3,0,"2005"
"121",671,"Bangladesh","Feb 2005",1,15,17,17,0,15,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,3,0,"2005"
"122",672,"Bangladesh","Mar 2005",1,8,9,9,0,8,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,3,0,"2005"
"123",673,"Bangladesh","Apr 2005",1,2,5,5,0,2,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,3,0,"2005"
"124",674,"Bangladesh","May 2005",1,3,4,4,0,3,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,1,0,"2005"
"125",675,"Bangladesh","Jun 2005",1,8,6,6,0,8,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,3,1,"2005"
"126",676,"Bangladesh","Jul 2005",1,3,2,2,0,3,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,2,1,"2005"
"127",677,"Bangladesh","Aug 2005",1,3,3,3,0,3,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,4,1,"2005"
"128",678,"Bangladesh","Sep 2005",1,5,5,5,0,5,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,3,1,"2005"
"129",679,"Bangladesh","Oct 2005",1,5,4,4,0,5,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,2,1,"2005"
"130",680,"Bangladesh","Nov 2005",0,9,11,11,0,9,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,0,0,"2005"
"131",681,"Bangladesh","Dec 2005",0,1,1,1,0,1,0,499.4619402,139035505,4.25,908681.2254,0.845464451,34.39693486,580,2,1455,1394,2,0,0,13,1.24225143821,0,0,"2005"
"132",682,"Bangladesh","Jan 2006",1,4,13,13,0,4,0,509.6401429,140921167,3.59100008,915163.3457,1.527820577,38.11192443,580,2,1455,1394,2,0,0,13,1.24225143821,3,0,"2006"
"133",683,"Bangladesh","Feb 2006",1,3,4,4,0,3,0,509.6401429,140921167,3.59100008,915163.3457,1.527820577,38.11192443,580,2,1455,1394,2,0,0,13,1.24225143821,4,0,"2006"
"134",684,"Bangladesh","Mar 2006",1,4,3,3,0,4,0,509.6401429,140921167,3.59100008,915163.3457,1.527820577,38.11192443,580,2,1455,1394,2,0,0,13,1.24225143821,7,0,"2006"
"135",685,"Bangladesh","Apr 2006",1,5,5,5,0,5,0,509.6401429,140921167,3.59100008,915163.3457,1.527820577,38.11192443,580,2,1455,1394,2,0,0,13,1.24225143821,5,0,"2006"
"136",686,"Bangladesh","May 2006",1,7,11,11,0,7,0,509.6401429,140921167,3.59100008,915163.3457,1.527820577,38.11192443,580,2,1455,1394,2,0,0,13,1.24225143821,9,0,"2006"
"137",687,"Bangladesh","Jun 2006",1,4,4,4,0,4,0,509.6401429,140921167,3.59100008,915163.3457,1.527820577,38.11192443,580,2,1455,1394,2,0,0,13,1.24225143821,3,1,"2006"
